Symbol,Description,Moving Averages Rating 1 day,Technical Rating 1 day,Analyst Rating,Price,Price - Currency,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency",Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Exchange,"Dividend payout ratio %, Trailing 12 months","Dividends per share, Quarterly","Dividends per share, Quarterly - Currency",Price to earnings ratio,"EPS diluted growth %, TTM YoY","EPS diluted growth %, Quarterly YoY","Gross profit growth %, TTM YoY","Gross profit growth %, Quarterly YoY","Total debt growth %, Annual YoY","Total debt growth %, Quarterly YoY","Debt to equity ratio, Quarterly","Return on invested capital %, Trailing 12 months","Total debt to capital, Annual",Momentum (10) 1 week,"Revenue growth %, TTM YoY","Revenue growth %, Quarterly YoY",Analyst Rating,Target price 1 year,Target price 1 year - Currency,Target price performance % 1 year
TXN,Texas Instruments Incorporated,Strong buy,Strong buy,Neutral,201.365,USD,5.1969,USD,4979354,183309212956.74802,USD,38.747137716715734,-26.509227179523435,2.70986,Electronic technology,Semiconductors,NASDAQ,101.2141853797456,1.36,USD,38.747137716715734,-26.509227179523435,-12.477359629704162,-17.469824847989834,-4.81283422459893,21.9526677411146,21.9526677411146,0.8505590723540201,16.3496601667494,0.459622762148338,9.775000000000006,-10.719789942348308,-1.7169487368162866,Neutral,205.692308,USD,2.1489871626151347
VZ,Verizon Communications Inc.,Strong buy,Strong buy,Buy,42.31,USD,4.1454,USD,9986613,178112573421.01196,USD,10.206493945095769,50.380904012188935,6.39134,Communications,Wireless telecommunications,NYSE,64.77058908669851,0.6775,USD,10.206493945095769,50.380904012188935,,2.1736654572669734,1.4839294971487818,-3.7641046746921836,-3.7641046746921836,1.6965144049094598,7.13541847113897,0.629150877822373,0.030000000000001137,0.6075805753355128,1.5684600056931397,Buy,46.14312,USD,9.059607657764124
PDD,PDD Holdings Inc.,Strong buy,Buy,Buy,124.155,USD,10.1696,USD,8880008,172804728048,USD,12.20844477658905,127.8136200716846,0,Retail trade,Department stores,NASDAQ,0,0,USD,12.20844477658905,127.8136200716846,61.325400082068136,70.45264967767133,43.545428809263434,-41.157914195350564,-46.05013982768506,0.0367563739987071,47.2313026643785,0.051497033235457595,21.885000000000005,84.12982437103132,45.91904471158683,Buy,145.89035783836,USD,17.506631096903046
UBER,"Uber Technologies, Inc.",Strong buy,Buy,Strong buy,80.885,USD,4.5836,USD,8784801,168969483527.08786,USD,17.64660965180208,422.5262197902416,0,Transportation,Other transportation,NYSE,0,0,USD,17.64660965180208,422.5262197902416,377.24977724977725,22.745756718528995,30.43039677202421,-3.330515638207946,-3.330515638207946,0.53047592541052,36.4274758375991,0.346608474268049,20.955000000000005,17.963573938467317,20.360305958132045,Strong buy,89.723529,USD,10.927278234530501
CAT,"Caterpillar, Inc.",Strong sell,Strong sell,Buy,348.825,USD,22.0706,USD,1256165,166714642930.0466,USD,15.804962257482805,9.567401729598773,1.56657,Producer manufacturing,Trucks/Construction/Farm machinery,NYSE,25.055956793200007,1.41,USD,15.804962257482805,9.567401729598773,9.571626153350627,0.3936165661233047,-3.580034423407917,1.4537605326120877,1.4537605326120877,2.0014878661946502,23.5391628677994,0.6668319031827971,-31.685000000000002,-3.3566954965702354,-5.008787346221441,Buy,400.284737,USD,14.75230760409949
RTX,RTX Corporation,Buy,Neutral,Buy,124.69,USD,3.5528,USD,1594610,166102397123.02533,USD,35.096262103129924,58.713424167969606,1.97751,Electronic technology,Aerospace & defense,NYSE,69.80409817608647,0.63,USD,35.096262103129924,58.713424167969606,4.917876241405663,27.47125485978989,5.637316038912447,-5.104525412946673,-5.104525412946673,0.719130261320567,4.67858035368656,0.418310512880019,6.939999999999998,17.147417295414975,8.51106538866864,Buy,140.681818,USD,12.82526104739754
SPGI,S&P Global Inc.,Strong buy,Buy,Buy,536.725,USD,12.35,USD,405182,165203952164.56497,USD,43.45951417004049,50.02065061587423,0.67072,Commercial services,Financial publishing/Services,NYSE,29.47368421052632,0.91,USD,43.45951417004049,50.02065061587423,55.42582792296362,19.869661674986133,19.01639344262295,-0.5204460966542751,-0.5204460966542751,0.36315932326065303,8.44576451376026,0.266410035176213,30.975000000000023,13.683283988157157,13.959390862944163,Buy,608.75,USD,13.419348828543477
BKNG,Booking Holdings Inc. Common Stock,Strong buy,Buy,Buy,4985,USD,147.3756,USD,113664,164987122541.67218,USD,33.82513794685145,2.6421854008060914,0.684851,Consumer services,Other consumer services,NASDAQ,17.811632319054173,8.75,USD,33.82513794685145,2.6421854008060914,6.523091298914234,11.968764078690494,8.812046848856665,13.530079455164588,16.79240011176306,,44.9121555337555,1.2238355493922801,-242.60999999999967,11.740184197770237,8.895245879307996,Buy,5390.029412,USD,8.124963129388153
ARM,Arm Holdings plc,Sell,Sell,Buy,150.88,USD,0.7579,USD,2841372,162695440643,USD,199.0763953028104,869.1815856777494,0,Electronic technology,Semiconductors,NASDAQ,0,0,USD,199.0763953028104,869.1815856777494,185.64535585042222,25.44644500902095,18.383311603650586,3.1963470319634704,19.911504424778762,0.0422184140831905,13.6045235884885,0.040934613294693,-1.0300000000000011,25.731790333560244,19.296116504854368,Buy,167.4,USD,10.949098621420994
INTU,Intuit Inc.,Strong sell,Sell,Buy,575.64,USD,10.2796,USD,770146,161131295088.7123,USD,55.99828787112339,12.512587014579049,0.666449,Technology services,Packaged software,NASDAQ,36.38273862796218,1.04,USD,55.99828787112339,12.512587014579049,-18.259746359793326,13.940217391304346,11.534795042897999,-1.8238899686051726,5.344104396457977,0.37389722099691197,12.2395068975638,0.262648482182138,-80.81000000000006,12.482202183198861,10.241773002014776,Buy,721.888889,USD,25.406311062469598
AMGN,Amgen Inc.,Strong buy,Buy,Buy,295.42,USD,7.5463,USD,707622,158701082192.39722,USD,39.14766176801877,-39.55513192252856,3.05842,Health technology,Biotechnology,NASDAQ,119.26374514662817,2.25,USD,39.14766176801877,-39.55513192252856,-18.558152633061113,12.224551357431361,49.43283582089552,-6.94556960090488,-6.94556960090488,10.3588565594691,6.14151000060064,0.9119629696207081,24.80000000000001,18.64334166369154,11.158903772889271,Buy,314.565217,USD,6.48067734073523
PGR,Progressive Corporation (The),Strong buy,Buy,Buy,267.04,USD,,,877072,156435106385.90076,USD,,,1.81737,Finance,Multi-line insurance,NYSE,,4.6,USD,,,,,,-2.4455829488522176,-2.4455829488522176,,,,15.240000000000009,21.359550145532623,20.039327639512432,Buy,288.117647,USD,7.893067330736958
BSX,Boston Scientific Corporation,Strong buy,Buy,Strong buy,105.085,USD,1.2475,USD,2336413,155082136447.39844,USD,84.23647294589178,16.55610576473886,0,Health technology,Medical specialties,NYSE,0,0,USD,84.23647294589178,16.55610576473886,11.280398476413723,16.485507246376812,15.527681660899653,18.289085545722713,18.289085545722713,0.5157556270096461,6.24094843555286,0.340263046245227,14.974999999999994,17.59831460674157,22.44295302013423,Strong buy,119.0625,USD,13.301137174668142
BLK,"BlackRock, Inc.",Sell,Sell,Buy,986.045,USD,41.9992,USD,363504,152717605363.40945,USD,23.477709099220935,15.008324570627416,2.06825,Finance,Investment managers,NYSE,48.57235375911921,5.1,USD,23.477709099220935,15.008324570627416,16.117756294718447,19.692988521642928,18.23022312373225,,,,,,-70.495,12.766643382945569,13.977844914400805,Buy,1174.733333,USD,19.135874427637688
C,"Citigroup, Inc.",Buy,Neutral,Buy,81.065,USD,5.952,USD,9105910,152167113946.2431,USD,13.619791666666666,48.73307011844668,2.59709,Finance,Major banks,NYSE,36.626344086021504,0.56,USD,13.619791666666666,48.73307011844668,,,,0.0760561199936732,0.0760561199936732,2.85117786364203,2.56120642597326,0.740339180529484,10.054999999999993,8.281404362033589,0.5045580851167553,Buy,92.657895,USD,14.300740146795787
SCHW,Charles Schwab Corporation (The),Buy,Buy,Buy,81.6399,USD,2.987,USD,5553050,152158691110.75632,USD,27.331737529293605,17.68182176345443,1.21936,Finance,Investment banks/Brokers,NYSE,33.47840642785403,0.25,USD,27.331737529293605,17.68182176345443,84.60323726806158,2.6575668269479347,17.961588825840245,-24.799493105230688,-24.799493105230688,0.931818181818182,7.36941976051246,0.48235294117647104,2.099899999999991,1.872967360213158,5.673871582962492,Buy,89.947368,USD,10.175744948242226
UNP,Union Pacific Corporation,Buy,Neutral,Buy,246.89,USD,11.0876,USD,703529,150548077600.8268,USD,22.267217432086294,6.058808899772339,2.13713,Transportation,Railroads,NYSE,47.62076553988239,1.34,USD,22.267217432086294,6.058808899772339,7.487262792586572,4.8608463591307665,1.0137581462708183,-5.020626700605635,-5.020626700605635,1.9220248667850799,14.2385328845322,0.65777156403866,11.909999999999997,0.5431402628633027,-0.6169832765059262,Buy,272.814815,USD,10.50055287779983
DHR,Danaher Corporation,Strong sell,Sell,Buy,208.14,USD,5.2866,USD,2509085,150334345855.3108,USD,39.371240494835995,-17.182065983645078,0.526881,Health technology,Medical specialties,NYSE,20.42900919305414,0.27,USD,39.371240494835995,-17.182065983645078,3.0286267459549205,-1.4021000617665225,2.9372849960306957,-18.074324324324326,-18.074324324324326,0.323052701693478,5.72582421616859,0.244172209678404,-26.75,-13.502644735888703,2.0765027322404372,Buy,266.608696,USD,28.091042567502654
SYK,Stryker Corporation,Buy,Neutral,Buy,386.17,USD,7.7638,USD,316841,147354409268.96603,USD,49.739818130297024,-5.855675603574772,0.833934,Health technology,Medical specialties,NYSE,41.732141477111725,0.84,USD,49.739818130297024,-5.855675603574772,-52.50394652873409,11.36035891684025,12.239729881823298,4.639098858752038,4.639098858752038,0.684307453717166,9.49390176206563,0.406284168728779,11.569999999999993,10.230266367450483,10.679277730008598,Buy,430.76,USD,11.546728124919081
APP,Applovin Corporation,Strong buy,Buy,Buy,432.475,USD,4.5406,USD,8104502,147059547256.0506,USD,95.24622296612782,353.0180584655293,0,Technology services,Packaged software,NASDAQ,0,0,USD,95.24622296612782,353.0180584655293,250.34440842787683,61.91219387343476,58.75530465663239,6.438623841871046,6.438623841871046,3.26330176231261,35.1416250117056,0.765440014394488,108.005,43.43963470964979,44.00872373882913,Buy,541.818182,USD,25.283122030175154
PFE,"Pfizer, Inc.",Strong sell,Sell,Buy,25.845,USD,1.4078,USD,20657590,146463359154.46524,USD,18.358431595397075,291.70840289371176,6.52762,Health technology,Pharmaceuticals: major,NYSE,120.04546100298339,0.43,USD,18.358431595397075,291.70840289371176,,62.554082344731334,109.5456955983737,,,,,,0.26500000000000057,8.769680496435715,24.661379745947084,Buy,30.789474,USD,19.1312594312246
NEE,"NextEra Energy, Inc.",Sell,Neutral,Buy,70.1066,USD,3.3743,USD,3993969,144211119615.7908,USD,20.77663515395786,-6.4461572585116995,2.98291,Utilities,Electric utilities,NYSE,61.04969919687046,0.515,USD,20.77663515395786,-6.4461572585116995,-0.8148022407061476,162.11083437110833,,11.830542086032898,11.830542086032898,1.64334045228638,5.99298445448309,0.6216908044761921,-3.5134000000000043,23.586916956996514,182.97425118234366,Buy,86.166667,USD,22.908067143464383
AMAT,"Applied Materials, Inc.",Strong sell,Sell,Buy,176.4,USD,7.6472,USD,3459225,143360420108.58325,USD,23.06726645046553,-10.056220742866557,0.873262,Producer manufacturing,Industrial machinery,NASDAQ,20.922690658018624,0.4,USD,23.06726645046553,-10.056220742866557,-39.8888981013183,6.257055313659087,9.147674055572901,10.101683613935656,4.524962431123726,0.336107382550336,26.8674418112121,0.257947356088417,7.050000000000011,4.45125179638454,6.923306475678902,Buy,206.774194,USD,17.218930839002255
LOW,"Lowe's Companies, Inc.",Strong sell,Strong sell,Buy,245.1,USD,11.9859,USD,959348,138395716874.91367,USD,20.44902760743874,-7.626681052753261,1.84449,Retail trade,Home improvement chains,NYSE,37.54411433434285,1.15,USD,20.44902760743874,-7.626681052753261,-2.5538993444013185,-8.08782069354384,-1.4557844200092922,5.6614202242459335,-0.8313983971238109,,29.0498756826827,1.5997210599721101,-17.299999999999983,-7.201365566011594,-1.470372722387768,Buy,284.612903,USD,16.12113545491638
TJX,"TJX Companies, Inc. (The)",Sell,Sell,Buy,122.9299,USD,4.2489,USD,2367028,138192623431.47742,USD,28.932170679469984,20.310907237512737,1.18093,Retail trade,Apparel/Footwear retail,NYSE,34.30299606957095,0.375,USD,28.932170679469984,20.310907237512737,10.52017501215363,13.20040612077321,8.952661270542066,-1.5850596359070934,1.557632398753894,1.55560993515233,26.3795205201138,0.632029832695021,-1.9200999999999908,7.825937392500861,6.015831134564644,Buy,135.95,USD,10.591483438935501
CMCSA,Comcast Corporation,Neutral,Sell,Buy,36.355,USD,4.1474,USD,12069167,137459080137.9146,USD,8.765732748227805,11.886263084061733,3.39912,Consumer services,Cable/Satellite TV,NASDAQ,29.898249505714418,0.31,USD,8.765732748227805,11.886263084061733,54.08251765580473,2.0248315005321036,3.354513710000572,1.675411860025464,1.675411860025464,1.23202159862554,8.77796995212509,0.551975661608387,-3.565000000000005,1.7759023459349192,2.1181966531213003,Buy,42.833333,USD,17.819647916380156
HON,Honeywell International Inc.,Strong sell,Sell,Buy,211.05,USD,8.7109,USD,1361876,137165314531.17833,USD,24.22826573603187,2.832015110376584,2.07296,Electronic technology,Aerospace & defense,NASDAQ,50.16703210919652,1.13,USD,24.22826573603187,2.832015110376584,2.689691261119827,3.2388947184330186,-0.8108108108108109,49.63317236255572,49.63317236255572,1.73075890219668,14.5647178963492,0.633801431830698,-16.569999999999993,5.045433459764783,6.954309339552635,Buy,241.761905,USD,14.55195688225539
GILD,"Gilead Sciences, Inc.",Strong buy,Strong buy,Buy,109.57,USD,0.3709,USD,4125719,136553353217.67346,USD,295.4165543273119,-91.76454914847793,2.86112,Health technology,Biotechnology,NASDAQ,830.412510110542,0.77,USD,295.4165543273119,-91.76454914847793,24.813219653687266,16.43829121426201,7.9502433747971875,,,,,0,17.71499999999999,6.193872648656639,6.500633178556353,Buy,108.041667,USD,-1.394846217030199
BA,Boeing Company (The),Strong buy,Buy,Buy,181.1419,USD,-18.3317,USD,5450270,135869908894.5644,USD,,-399.89637588285024,0,Electronic technology,Aerospace & defense,NYSE,0,0,USD,,-399.89637588285024,-14390.716180371353,-125.40217955371043,-158.6859688195991,3.3942462260490385,3.3942462260490385,,-28.8797106407938,1.07508165225744,11.491899999999987,-14.494691107283339,-30.77027886274866,Buy,197.346154,USD,8.94561335615891
DE,Deere & Company,Strong buy,Buy,Buy,495.1,USD,22.5604,USD,907792,134840923281.1819,USD,21.945532880622682,-34.27854797784853,1.18405,Producer manufacturing,Trucks/Construction/Farm machinery,NYSE,26.728249499122352,1.62,USD,21.945532880622682,-34.27854797784853,-48.78874957859081,-18.590981610546645,-30.718562874251496,2.7805689882559816,1.4529066011125293,2.86405089194359,9.71236225330553,0.741378724560867,54.660000000000025,-20.945501217666028,-30.147783251231523,Buy,487.7,USD,-1.4946475459503228
SNY,Sanofi,Strong buy,Strong buy,Buy,54.12,USD,2.3943,USD,617026,134807076907.2047,USD,22.603683748903645,3.069306930693066,2.75749,Health technology,Pharmaceuticals: major,NASDAQ,0,,,22.603683748903645,3.069306930693066,,-1.9063944461497995,,-8.885560370597693,,0.231024294579844,6.13764943437905,0.187668347080586,7.32,-4.573226305426437,,Buy,60.80678,USD,12.355469327420554
FI,"Fiserv, Inc.",Strong buy,Buy,Buy,235.11,USD,5.3821,USD,1751287,133758488110.32611,USD,43.683692239088835,7.680765075427165,0,Finance,Regional banks,NYSE,0,0,USD,43.683692239088835,7.680765075427165,13.723588500173186,33.995102326394964,23.2520325203252,3.928705911886532,3.928705911886532,0.917688783803754,6.03956289845008,0.478538953533174,30.450000000000017,7.138741947310533,6.79275981289404,Buy,260.032258,USD,10.600254349028116
PANW,"Palo Alto Networks, Inc.",Strong buy,Buy,Buy,199.76,USD,1.7701,USD,3637270,132261092696.7899,USD,112.85238122139991,-44.65497295438202,0,Technology services,Packaged software,NASDAQ,0,0,USD,112.85238122139991,-44.65497295438202,-84.56941715782581,13.563214266492043,12.344173441734418,-39.49547385130207,-58.94712748912795,0.140667890138503,21.8969820739732,0.214331306990881,3.1999999999999886,13.85737439222042,14.292947192547212,Buy,215.464583,USD,7.86172557068483
ANET,"Arista Networks, Inc.",Strong sell,Sell,Buy,102.83,USD,2.2219,USD,8007690,129541069311.77617,USD,46.280210630541426,35.09454611783305,0,Electronic technology,Computer peripherals,NYSE,0,0,USD,46.280210630541426,35.09454611783305,28.871336520473907,25.187086068544005,23.864270945711983,,,,,0,-9.540000000000006,19.504184862959562,25.317426158940613,Buy,124.7125,USD,21.280268404162218
COP,ConocoPhillips,Buy,Buy,Strong buy,101.055,USD,7.804,USD,2834856,128580385671.00919,USD,12.949128651973348,-13.944820589727188,3.13347,Energy minerals,Oil & gas production,NYSE,39.979497693490515,0.78,USD,12.949128651973348,-13.944820589727188,-24.504862075808692,-9.989331237014992,-11.508786969567081,29.102577162065806,29.102577162065806,0.391196987468362,11.7832073951901,0.281194533191338,0.0350000000000108,-2.5742574257425743,-2.7724665391969405,Strong buy,131.592593,USD,30.218784820147437
SBUX,Starbucks Corporation,Strong buy,Buy,Buy,113.04,USD,3.0944,USD,3762473,128402136321.5646,USD,36.53050672182007,-17.24654347070308,2.06241,Consumer services,Restaurants,NASDAQ,74.9741468459152,0.61,USD,36.53050672182007,-17.24654347070308,-23.62765838993431,-11.733272092363558,-17.70737766608076,4.891503182952707,5.755513315756127,,24.438337890089,1.4058417147028999,15.620000000000005,-1.4783498124786907,-0.292040567089683,Buy,107.357143,USD,-5.027297416843601
ADP,"Automatic Data Processing, Inc.",Strong buy,Buy,Neutral,311.32,USD,9.5853,USD,624707,126667052395.76105,USD,32.47889998226451,11.554262438172834,1.83258,Technology services,Packaged software,NASDAQ,59.88336306636204,1.54,USD,32.47889998226451,11.554262438172834,10.594533671456748,8.523393718232764,8.92594832800484,7.274781135272522,27.390722309527966,0.862015320690809,49.1804713383759,0.45512928039107603,14.560000000000002,7.088130851178306,8.149100257069408,Neutral,312.153846,USD,0.2678420917384017
VRTX,Vertex Pharmaceuticals Incorporated,Strong buy,Strong buy,Buy,479.525,USD,-2.2017,USD,891263,123137172860.75183,USD,,-115.84983082571449,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,-115.84983082571449,-5.614951660248294,10.226424773808427,14.476190476190476,116.41514101929738,116.41514101929738,0.10661442082683299,-2.9451307190441,0.09634288042909621,15.794999999999959,11.641426974286006,14.560603054949414,Buy,506.740741,USD,5.675562483707841
ETN,"Eaton Corporation, PLC",Strong sell,Strong sell,Buy,308.27,USD,9.4986,USD,1241427,121828304879.68976,USD,32.4542564167351,18.395074038988877,1.21514,Producer manufacturing,Electrical products,NYSE,39.58478091508223,0.94,USD,32.4542564167351,18.395074038988877,4.060482500849479,22.0298790609438,13.467561521252797,-1.1673543322934488,-1.1673543322934488,0.531209433145824,13.6885009378156,0.346921473736268,-47.74000000000001,7.251250215554405,4.57516339869281,Buy,372.45619,USD,20.82141953482337
